duration,start_date,start_year,start_month,start_hour,weekday,start_city,end_city,subscription_type
12840.0,2013-09-09,2013,9,13,9,San Francisco,San Francisco,Subscriber
32460.0,2013-09-09,2013,9,13,9,San Francisco,San Francisco,Subscriber
21060.0,2013-09-09,2013,9,13,9,San Francisco,San Francisco,Customer
12240.0,2013-09-09,2013,9,13,9,San Francisco,San Francisco,Subscriber
64800.0,2013-09-09,2013,9,13,9,San Francisco,San Francisco,Subscriber
385740.0,2013-09-09,2013,9,13,9,San Francisco,San Francisco,Customer
66300.0,2013-09-09,2013,9,13,9,San Francisco,San Francisco,Subscriber
59640.0,2013-09-09,2013,9,13,9,San Francisco,San Francisco,Customer
429600.0,2013-09-09,2013,9,13,9,San Francisco,San Francisco,Customer
55140.0,2013-09-09,2013,9,13,9,San Francisco,San Francisco,Customer
427740.0,2013-09-09,2013,9,13,9,San Francisco,San Francisco,Customer
19620.0,2013-09-09,2013,9,13,9,San Francisco,San Francisco,Subscriber
22740.0,2013-09-09,2013,9,13,9,San Francisco,San Francisco,Subscriber
367260.0,2013-09-09,2013,9,13,9,San Francisco,San Francisco,Customer
49740.0,2013-09-09,2013,9,13,9,San Francisco,San Francisco,Subscriber
29940.0,2013-09-09,2013,9,13,9,San Francisco,San Francisco,Customer
12420.0,2013-09-09,2013,9,13,9,San Francisco,San Francisco,Subscriber
39360.0,2013-09-09,2013,9,13,9,San Jose,San Jose,Subscriber
50640.0,2013-09-09,2013,9,13,9,San Francisco,San Francisco,Customer
41580.0,2013-09-09,2013,9,13,9,San Francisco,San Francisco,Subscriber
25980.0,2013-09-09,2013,9,13,9,San Francisco,San Francisco,Subscriber
13860.0,2013-09-09,2013,9,13,9,San Francisco,San Francisco,Subscriber
37320.0,2013-09-09,2013,9,13,9,San Francisco,San Francisco,Subscriber
14760.0,2013-09-09,2013,9,13,9,San Francisco,San Francisco,Subscriber
37860.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Customer
89340.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Customer
62940.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Customer
80220.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Customer
154560.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Customer
140760.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Customer
86160.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Subscriber
13860.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Subscriber
126000.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Customer
52860.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Customer
347100.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Customer
30240.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Subscriber
342240.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Customer
117420.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Customer
69960.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Subscriber
103680.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Customer
105180.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Customer
138960.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Customer
137100.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Customer
13860.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Subscriber
49620.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Customer
69720.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Customer
398280.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Customer
22020.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Customer
21720.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Customer
47580.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Subscriber
92760.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Customer
18900.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Subscriber
40860.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Subscriber
37440.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Subscriber
12000.0,2013-09-09,2013,9,14,9,Palo Alto,Palo Alto,Subscriber
33360.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Subscriber
11100.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Subscriber
76500.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Customer
14100.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Subscriber
81900.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Customer
13680.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Subscriber
59940.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Subscriber
101340.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Subscriber
100320.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Subscriber
10680.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Subscriber
37740.0,2013-09-09,2013,9,14,9,San Francisco,San Francisco,Subscriber
18780.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Subscriber
80760.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Customer
30660.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Subscriber
25200.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Subscriber
104040.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Customer
28080.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Subscriber
66660.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Subscriber
161820.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Customer
96660.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Customer
43080.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Customer
45660.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Customer
91080.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Customer
14280.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Subscriber
40920.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Customer
26340.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Subscriber
23820.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Subscriber
27240.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Customer
35280.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Subscriber
56220.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Subscriber
31140.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Subscriber
37800.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Subscriber
38400.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Subscriber
32280.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Subscriber
285360.0,2013-09-09,2013,9,15,9,Palo Alto,Palo Alto,Customer
288600.0,2013-09-09,2013,9,15,9,Palo Alto,Palo Alto,Customer
78900.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Subscriber
55200.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Subscriber
21180.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Customer
51720.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Subscriber
10080.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Subscriber
29160.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Subscriber
43620.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Subscriber
33180.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Subscriber
49920.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Customer
57540.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Subscriber
30360.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Subscriber
19200.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Subscriber
54720.0,2013-09-09,2013,9,15,9,Mountain View,Mountain View,Customer
35280.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Customer
66120.0,2013-09-09,2013,9,15,9,San Francisco,San Francisco,Customer
34140.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Subscriber
93720.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Customer
93120.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Customer
20400.0,2013-09-09,2013,9,16,9,San Jose,San Jose,Subscriber
28860.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Subscriber
41160.0,2013-09-09,2013,9,16,9,San Jose,San Jose,Subscriber
54540.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Subscriber
29700.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Subscriber
72300.0,2013-09-09,2013,9,16,9,Mountain View,Mountain View,Customer
12420.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Subscriber
36000.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Subscriber
22380.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Subscriber
42000.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Customer
17760.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Customer
44880.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Subscriber
44340.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Customer
46380.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Subscriber
51000.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Customer
34080.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Subscriber
15780.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Customer
24180.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Subscriber
13500.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Subscriber
30600.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Subscriber
55860.0,2013-09-09,2013,9,16,9,Mountain View,Mountain View,Customer
44160.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Subscriber
15840.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Customer
29880.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Subscriber
40380.0,2013-09-09,2013,9,16,9,San Jose,San Jose,Subscriber
39000.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Customer
36060.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Subscriber
22080.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Subscriber
18240.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Subscriber
33240.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Subscriber
69060.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Subscriber
26220.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Subscriber
43140.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Subscriber
10800.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Subscriber
47220.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Subscriber
14100.0,2013-09-09,2013,9,16,9,Mountain View,Mountain View,Subscriber
64920.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Customer
39600.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Subscriber
17460.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Subscriber
41280.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Subscriber
23880.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Customer
29460.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Customer
18840.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Subscriber
31380.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Customer
43140.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Subscriber
30240.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Subscriber
27300.0,2013-09-09,2013,9,16,9,San Francisco,San Francisco,Subscriber
59700.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
39780.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
76800.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
25200.0,2013-09-09,2013,9,17,9,San Jose,San Jose,Subscriber
17520.0,2013-09-09,2013,9,17,9,San Jose,San Jose,Subscriber
23460.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Customer
35040.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
15780.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
33900.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
45960.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
24540.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
23160.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Customer
32820.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
17940.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
18600.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
43260.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
159480.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Customer
154380.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Customer
30420.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Customer
16980.0,2013-09-09,2013,9,17,9,San Jose,San Jose,Subscriber
15360.0,2013-09-09,2013,9,17,9,San Jose,San Jose,Subscriber
14100.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
15600.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
34500.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
50520.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Customer
40320.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
65220.0,2013-09-09,2013,9,17,9,San Jose,San Jose,Subscriber
160020.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
36180.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
33660.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
104940.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
15360.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
386220.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
36420.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
211440.0,2013-09-09,2013,9,17,9,San Jose,San Jose,Customer
30960.0,2013-09-09,2013,9,17,9,San Jose,San Jose,Subscriber
36180.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
38280.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
24600.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
197820.0,2013-09-09,2013,9,17,9,San Jose,San Jose,Customer
16620.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
45480.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
51780.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
59340.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Customer
58500.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Customer
105840.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Customer
29820.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
17040.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Customer
45180.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
182580.0,2013-09-09,2013,9,17,9,San Jose,San Jose,Customer
38820.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
35220.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
63480.0,2013-09-09,2013,9,17,9,San Jose,San Jose,Subscriber
24420.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Customer
38160.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
30780.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
12720.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
26640.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
40920.0,2013-09-09,2013,9,17,9,San Jose,San Jose,Subscriber
34740.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
11700.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
47820.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
32580.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
50460.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
52440.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
24480.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Customer
64320.0,2013-09-09,2013,9,17,9,Mountain View,Mountain View,Subscriber
36060.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
20040.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
45240.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
51600.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
41100.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Customer
40140.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Customer
29460.0,2013-09-09,2013,9,17,9,San Jose,San Jose,Subscriber
77040.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
53760.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Customer
40260.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
15960.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
49260.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
40320.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
316860.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
51600.0,2013-09-09,2013,9,17,9,San Francisco,San Francisco,Subscriber
12840.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
15300.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
111480.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Customer
36480.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
45720.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
109800.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Customer
38520.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Customer
11880.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
21780.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
36000.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
12120.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
46380.0,2013-09-09,2013,9,18,9,Mountain View,Mountain View,Subscriber
21840.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
26220.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
12780.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
20400.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
38040.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
34620.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
16800.0,2013-09-09,2013,9,18,9,San Jose,San Jose,Customer
25140.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
17820.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Customer
55080.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
58860.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
27300.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
44820.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
46800.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
40020.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
31080.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
16260.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
55080.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
49320.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
30840.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
60300.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
34260.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Customer
79200.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Customer
20100.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
45060.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
6120.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
44160.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
15600.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
19260.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Customer
23340.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
14700.0,2013-09-09,2013,9,18,9,San Jose,San Jose,Subscriber
102660.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
27180.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
43920.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
22080.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
27900.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
37680.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
41640.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
40980.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Customer
63960.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Customer
24660.0,2013-09-09,2013,9,18,9,San Jose,San Jose,Customer
24780.0,2013-09-09,2013,9,18,9,San Jose,San Jose,Customer
50580.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
28740.0,2013-09-09,2013,9,18,9,San Jose,San Jose,Subscriber
12120.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
12420.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
33180.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Customer
24240.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
32520.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
52620.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
19920.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
26340.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
30300.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Customer
24780.0,2013-09-09,2013,9,18,9,Mountain View,Mountain View,Subscriber
25500.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Customer
12180.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
36960.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
18540.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Customer
118440.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Customer
82260.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Customer
59220.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Subscriber
42180.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Customer
43800.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Customer
217200.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Customer
109620.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Customer
105960.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Customer
13500.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Subscriber
30840.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Subscriber
77580.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Customer
117180.0,2013-09-09,2013,9,18,9,San Francisco,San Francisco,Subscriber
49080.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Subscriber
29820.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Subscriber
22860.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Subscriber
33720.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Subscriber
37800.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Subscriber
20760.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Subscriber
20160.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Subscriber
26880.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Subscriber
51120.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Subscriber
21480.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Subscriber
26160.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Subscriber
42300.0,2013-09-09,2013,9,19,9,San Jose,San Jose,Customer
27420.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Subscriber
18480.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Customer
60000.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Subscriber
18780.0,2013-09-09,2013,9,19,9,San Jose,San Jose,Subscriber
34740.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Subscriber
8580.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Subscriber
12360.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Subscriber
51660.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Customer
21600.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Subscriber
25200.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Subscriber
39000.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Customer
32880.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Subscriber
22200.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Subscriber
32820.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Subscriber
30420.0,2013-09-09,2013,9,19,9,San Jose,San Jose,Subscriber
61980.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Subscriber
11820.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Subscriber
57660.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Customer
46500.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Subscriber
90420.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Subscriber
91620.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Customer
32280.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Subscriber
64200.0,2013-09-09,2013,9,19,9,Mountain View,Palo Alto,Customer
709560.0,2013-09-09,2013,9,19,9,San Jose,San Jose,Customer
18840.0,2013-09-09,2013,9,19,9,San Jose,San Jose,Customer
44520.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Subscriber
57300.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Customer
56220.0,2013-09-09,2013,9,19,9,San Francisco,San Francisco,Customer
51480.0,2013-09-09,2013,9,20,9,San Francisco,San Francisco,Customer
58560.0,2013-09-09,2013,9,20,9,San Francisco,San Francisco,Subscriber
43080.0,2013-09-09,2013,9,20,9,San Francisco,San Francisco,Subscriber
44580.0,2013-09-09,2013,9,20,9,San Francisco,San Francisco,Customer
44400.0,2013-09-09,2013,9,20,9,San Francisco,San Francisco,Subscriber
